Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2013,6307.35,6317.3,6287.3,6304.0,NIFTY 50
NIFTY 50,30 Dec 2013,6336.4,6344.05,6273.15,6291.1,NIFTY 50
NIFTY 50,27 Dec 2013,6292.8,6324.9,6289.4,6313.8,NIFTY 50
NIFTY 50,26 Dec 2013,6270.1,6302.75,6259.45,6278.9,NIFTY 50
NIFTY 50,24 Dec 2013,6296.45,6301.5,6262.0,6268.4,NIFTY 50
NIFTY 50,23 Dec 2013,6267.2,6317.5,6266.95,6284.5,NIFTY 50
NIFTY 50,20 Dec 2013,6179.95,6284.5,6170.35,6274.25,NIFTY 50
NIFTY 50,19 Dec 2013,6253.9,6263.75,6150.7,6166.65,NIFTY 50
NIFTY 50,18 Dec 2013,6129.95,6236.0,6129.95,6217.15,NIFTY 50
NIFTY 50,17 Dec 2013,6178.2,6190.55,6133.0,6139.05,NIFTY 50
NIFTY 50,16 Dec 2013,6168.35,6183.25,6146.05,6154.7,NIFTY 50
NIFTY 50,13 Dec 2013,6201.3,6208.6,6161.4,6168.4,NIFTY 50
NIFTY 50,12 Dec 2013,6276.75,6286.85,6230.55,6237.05,NIFTY 50
NIFTY 50,11 Dec 2013,6307.2,6326.6,6280.25,6307.9,NIFTY 50
NIFTY 50,10 Dec 2013,6354.7,6362.25,6307.55,6332.85,NIFTY 50
NIFTY 50,09 Dec 2013,6415.0,6415.25,6345.0,6363.9,NIFTY 50
NIFTY 50,06 Dec 2013,6234.4,6275.35,6230.75,6259.9,NIFTY 50
NIFTY 50,05 Dec 2013,6262.45,6300.55,6232.0,6241.1,NIFTY 50
NIFTY 50,04 Dec 2013,6187.95,6209.15,6149.9,6160.95,NIFTY 50
NIFTY 50,03 Dec 2013,6204.25,6225.4,6191.4,6201.85,NIFTY 50
NIFTY 50,02 Dec 2013,6171.15,6228.7,6171.15,6217.85,NIFTY 50
NIFTY 50,29 Nov 2013,6103.9,6182.5,6103.8,6176.1,NIFTY 50
NIFTY 50,28 Nov 2013,6092.0,6112.95,6068.3,6091.85,NIFTY 50
NIFTY 50,27 Nov 2013,6062.7,6074.0,6030.3,6057.1,NIFTY 50
NIFTY 50,26 Nov 2013,6099.25,6112.7,6047.75,6059.1,NIFTY 50
NIFTY 50,25 Nov 2013,6035.95,6123.5,6035.95,6115.35,NIFTY 50
NIFTY 50,22 Nov 2013,6027.35,6049.6,5972.8,5995.45,NIFTY 50
NIFTY 50,21 Nov 2013,6096.5,6097.35,5985.4,5999.05,NIFTY 50
NIFTY 50,20 Nov 2013,6186.85,6204.35,6106.95,6122.9,NIFTY 50
NIFTY 50,19 Nov 2013,6197.25,6212.4,6180.2,6203.35,NIFTY 50
NIFTY 50,18 Nov 2013,6111.05,6196.8,6110.4,6189.0,NIFTY 50
NIFTY 50,14 Nov 2013,6037.0,6101.65,6036.65,6056.15,NIFTY 50
NIFTY 50,13 Nov 2013,5998.85,6042.25,5972.45,5989.6,NIFTY 50
NIFTY 50,12 Nov 2013,6087.25,6108.7,6011.75,6018.05,NIFTY 50
NIFTY 50,11 Nov 2013,6110.4,6141.65,6067.75,6078.8,NIFTY 50
NIFTY 50,08 Nov 2013,6170.15,6185.15,6120.95,6140.75,NIFTY 50
NIFTY 50,07 Nov 2013,6228.9,6288.95,6180.8,6187.25,NIFTY 50
NIFTY 50,06 Nov 2013,6260.55,6269.7,6208.7,6215.15,NIFTY 50
NIFTY 50,05 Nov 2013,6282.15,6304.75,6244.3,6253.15,NIFTY 50
NIFTY 50,03 Nov 2013,6332.05,6342.95,6311.15,6317.35,NIFTY 50
NIFTY 50,01 Nov 2013,6289.75,6332.6,6286.95,6307.2,NIFTY 50
NIFTY 50,31 Oct 2013,6237.15,6309.05,6235.9,6299.15,NIFTY 50
NIFTY 50,30 Oct 2013,6230.8,6269.2,6222.6,6251.7,NIFTY 50
NIFTY 50,29 Oct 2013,6107.55,6228.05,6079.2,6220.9,NIFTY 50
NIFTY 50,28 Oct 2013,6155.1,6168.75,6094.1,6101.1,NIFTY 50
NIFTY 50,25 Oct 2013,6154.0,6174.75,6125.95,6144.9,NIFTY 50
NIFTY 50,24 Oct 2013,6162.8,6252.45,6142.95,6164.35,NIFTY 50
NIFTY 50,23 Oct 2013,6209.55,6217.95,6116.6,6178.35,NIFTY 50
NIFTY 50,22 Oct 2013,6192.3,6220.1,6181.8,6202.8,NIFTY 50
NIFTY 50,21 Oct 2013,6202.0,6218.95,6163.3,6204.95,NIFTY 50
NIFTY 50,18 Oct 2013,6070.9,6201.45,6070.9,6189.35,NIFTY 50
NIFTY 50,17 Oct 2013,6098.5,6110.75,6032.55,6045.85,NIFTY 50
NIFTY 50,15 Oct 2013,6147.55,6156.3,6056.55,6089.05,NIFTY 50
NIFTY 50,14 Oct 2013,6093.0,6124.1,6082.9,6112.7,NIFTY 50
NIFTY 50,11 Oct 2013,6104.85,6107.6,6046.4,6096.2,NIFTY 50
NIFTY 50,10 Oct 2013,6001.05,6033.95,5979.8,6020.95,NIFTY 50
NIFTY 50,09 Oct 2013,5893.25,6015.5,5877.1,6007.45,NIFTY 50
NIFTY 50,08 Oct 2013,5975.0,5981.7,5913.0,5928.4,NIFTY 50
NIFTY 50,07 Oct 2013,5889.05,5912.0,5825.85,5906.15,NIFTY 50
NIFTY 50,04 Oct 2013,5891.3,5950.45,5885.0,5907.3,NIFTY 50
NIFTY 50,03 Oct 2013,5819.1,5917.6,5802.7,5909.7,NIFTY 50
NIFTY 50,01 Oct 2013,5756.1,5786.45,5700.95,5780.05,NIFTY 50
NIFTY 50,30 Sep 2013,5801.05,5810.2,5718.5,5735.3,NIFTY 50
NIFTY 50,27 Sep 2013,5905.55,5909.2,5819.3,5833.2,NIFTY 50
NIFTY 50,26 Sep 2013,5872.8,5917.65,5864.1,5882.25,NIFTY 50
NIFTY 50,25 Sep 2013,5901.55,5910.55,5811.1,5873.85,NIFTY 50
NIFTY 50,24 Sep 2013,5855.0,5938.4,5854.55,5892.45,NIFTY 50
NIFTY 50,23 Sep 2013,5945.8,5989.4,5871.4,5889.75,NIFTY 50
NIFTY 50,20 Sep 2013,6104.55,6130.95,5932.85,6012.1,NIFTY 50
NIFTY 50,19 Sep 2013,6044.15,6142.5,6040.15,6115.55,NIFTY 50
NIFTY 50,18 Sep 2013,5872.75,5916.9,5840.2,5899.45,NIFTY 50
NIFTY 50,17 Sep 2013,5824.2,5857.8,5804.9,5850.2,NIFTY 50
NIFTY 50,16 Sep 2013,5930.3,5957.25,5798.15,5840.55,NIFTY 50
NIFTY 50,13 Sep 2013,5828.0,5884.3,5822.9,5850.6,NIFTY 50
NIFTY 50,12 Sep 2013,5931.15,5932.0,5815.8,5850.7,NIFTY 50
NIFTY 50,11 Sep 2013,5887.25,5924.35,5832.7,5913.15,NIFTY 50
NIFTY 50,10 Sep 2013,5738.5,5904.85,5738.2,5896.75,NIFTY 50
NIFTY 50,06 Sep 2013,5617.45,5688.6,5566.15,5680.4,NIFTY 50
NIFTY 50,05 Sep 2013,5553.75,5625.75,5552.7,5592.95,NIFTY 50
NIFTY 50,04 Sep 2013,5358.65,5460.25,5318.9,5448.1,NIFTY 50
NIFTY 50,03 Sep 2013,5574.7,5580.95,5323.75,5341.45,NIFTY 50
NIFTY 50,02 Sep 2013,5480.25,5564.9,5478.85,5550.75,NIFTY 50
NIFTY 50,30 Aug 2013,5407.45,5493.3,5360.2,5471.8,NIFTY 50
NIFTY 50,29 Aug 2013,5316.5,5428.9,5303.0,5409.05,NIFTY 50
NIFTY 50,28 Aug 2013,5233.45,5317.7,5118.85,5285.0,NIFTY 50
NIFTY 50,27 Aug 2013,5426.5,5427.4,5274.25,5287.45,NIFTY 50
NIFTY 50,26 Aug 2013,5499.4,5528.7,5454.45,5476.5,NIFTY 50
NIFTY 50,23 Aug 2013,5428.75,5478.8,5377.8,5471.75,NIFTY 50
NIFTY 50,22 Aug 2013,5282.8,5418.95,5254.05,5408.45,NIFTY 50
NIFTY 50,21 Aug 2013,5494.45,5504.1,5268.45,5302.55,NIFTY 50
NIFTY 50,20 Aug 2013,5353.45,5417.8,5306.35,5401.45,NIFTY 50
NIFTY 50,19 Aug 2013,5497.55,5499.65,5360.65,5414.75,NIFTY 50
NIFTY 50,16 Aug 2013,5705.45,5716.6,5496.05,5507.85,NIFTY 50
NIFTY 50,14 Aug 2013,5715.4,5754.55,5690.2,5742.3,NIFTY 50
NIFTY 50,13 Aug 2013,5600.25,5704.75,5578.9,5699.3,NIFTY 50
NIFTY 50,12 Aug 2013,5606.7,5644.1,5557.1,5612.4,NIFTY 50
NIFTY 50,08 Aug 2013,5510.05,5577.6,5510.05,5565.65,NIFTY 50
NIFTY 50,07 Aug 2013,5549.3,5561.45,5486.85,5519.1,NIFTY 50
NIFTY 50,06 Aug 2013,5664.9,5664.9,5521.8,5542.25,NIFTY 50
NIFTY 50,05 Aug 2013,5682.4,5721.0,5661.5,5685.4,NIFTY 50
NIFTY 50,02 Aug 2013,5750.05,5761.85,5649.0,5677.9,NIFTY 50
NIFTY 50,01 Aug 2013,5776.9,5808.5,5676.85,5727.85,NIFTY 50
NIFTY 50,31 Jul 2013,5738.35,5752.1,5675.75,5742.0,NIFTY 50
NIFTY 50,30 Jul 2013,5836.05,5861.3,5747.6,5755.05,NIFTY 50
NIFTY 50,29 Jul 2013,5869.95,5886.0,5825.8,5831.65,NIFTY 50
NIFTY 50,26 Jul 2013,5937.95,5944.5,5869.5,5886.2,NIFTY 50
NIFTY 50,25 Jul 2013,5970.4,5990.65,5896.4,5907.5,NIFTY 50
NIFTY 50,24 Jul 2013,6032.2,6047.25,5962.6,5990.5,NIFTY 50
NIFTY 50,23 Jul 2013,6064.3,6093.35,6061.3,6077.8,NIFTY 50
NIFTY 50,22 Jul 2013,6009.75,6064.15,6004.25,6031.8,NIFTY 50
NIFTY 50,19 Jul 2013,6057.2,6066.85,6020.25,6029.2,NIFTY 50
NIFTY 50,18 Jul 2013,5984.7,6051.1,5974.55,6038.05,NIFTY 50
NIFTY 50,17 Jul 2013,5972.25,5989.8,5926.75,5973.3,NIFTY 50
NIFTY 50,16 Jul 2013,5930.8,5966.05,5910.95,5955.25,NIFTY 50
NIFTY 50,15 Jul 2013,5991.2,6038.2,5980.95,6030.8,NIFTY 50
NIFTY 50,12 Jul 2013,6000.5,6019.0,5951.15,6009.0,NIFTY 50
NIFTY 50,11 Jul 2013,5894.5,5948.85,5887.95,5935.1,NIFTY 50
NIFTY 50,10 Jul 2013,5869.9,5879.35,5802.85,5816.7,NIFTY 50
NIFTY 50,09 Jul 2013,5834.6,5864.95,5834.6,5859.0,NIFTY 50
