Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2012,5901.2,5919.0,5897.15,5905.1,NIFTY 50
NIFTY 50,28 Dec 2012,5887.15,5915.75,5879.5,5908.35,NIFTY 50
NIFTY 50,27 Dec 2012,5930.2,5930.8,5864.7,5870.1,NIFTY 50
NIFTY 50,26 Dec 2012,5864.95,5917.3,5859.55,5905.6,NIFTY 50
NIFTY 50,24 Dec 2012,5869.0,5871.9,5844.7,5855.75,NIFTY 50
NIFTY 50,21 Dec 2012,5888.0,5888.0,5841.65,5847.7,NIFTY 50
NIFTY 50,20 Dec 2012,5934.45,5937.6,5881.45,5916.4,NIFTY 50
NIFTY 50,19 Dec 2012,5917.3,5939.4,5910.8,5929.6,NIFTY 50
NIFTY 50,18 Dec 2012,5873.6,5905.8,5823.15,5896.8,NIFTY 50
NIFTY 50,17 Dec 2012,5860.5,5886.05,5850.15,5857.9,NIFTY 50
NIFTY 50,14 Dec 2012,5846.9,5886.1,5839.15,5879.6,NIFTY 50
NIFTY 50,13 Dec 2012,5900.35,5907.45,5841.35,5851.5,NIFTY 50
NIFTY 50,12 Dec 2012,5917.8,5924.6,5874.25,5888.0,NIFTY 50
NIFTY 50,11 Dec 2012,5923.8,5965.15,5865.45,5898.8,NIFTY 50
NIFTY 50,10 Dec 2012,5916.05,5919.95,5888.1,5908.9,NIFTY 50
NIFTY 50,07 Dec 2012,5934.0,5949.85,5888.65,5907.4,NIFTY 50
NIFTY 50,06 Dec 2012,5926.3,5942.55,5838.9,5930.9,NIFTY 50
NIFTY 50,05 Dec 2012,5906.6,5917.8,5891.35,5900.5,NIFTY 50
NIFTY 50,04 Dec 2012,5866.8,5894.95,5859.0,5889.25,NIFTY 50
NIFTY 50,03 Dec 2012,5878.25,5899.15,5854.6,5870.95,NIFTY 50
NIFTY 50,30 Nov 2012,5836.0,5885.25,5827.85,5879.85,NIFTY 50
NIFTY 50,29 Nov 2012,5736.7,5833.5,5736.1,5825.0,NIFTY 50
NIFTY 50,27 Nov 2012,5658.5,5733.2,5658.0,5727.45,NIFTY 50
NIFTY 50,26 Nov 2012,5648.65,5649.2,5623.45,5635.9,NIFTY 50
NIFTY 50,23 Nov 2012,5635.45,5637.75,5593.55,5626.6,NIFTY 50
NIFTY 50,22 Nov 2012,5628.6,5643.35,5608.0,5627.75,NIFTY 50
NIFTY 50,21 Nov 2012,5582.5,5620.2,5561.4,5614.8,NIFTY 50
NIFTY 50,20 Nov 2012,5604.8,5613.7,5548.35,5571.55,NIFTY 50
NIFTY 50,19 Nov 2012,5577.3,5592.75,5549.25,5571.4,NIFTY 50
NIFTY 50,16 Nov 2012,5624.8,5650.15,5559.8,5574.05,NIFTY 50
NIFTY 50,15 Nov 2012,5650.35,5651.65,5603.55,5631.0,NIFTY 50
NIFTY 50,13 Nov 2012,5689.7,5698.25,5660.35,5666.95,NIFTY 50
NIFTY 50,12 Nov 2012,5688.45,5718.9,5665.75,5683.7,NIFTY 50
NIFTY 50,09 Nov 2012,5731.1,5751.7,5677.75,5686.25,NIFTY 50
NIFTY 50,08 Nov 2012,5709.0,5744.5,5693.95,5738.75,NIFTY 50
NIFTY 50,07 Nov 2012,5718.6,5777.3,5711.4,5760.1,NIFTY 50
NIFTY 50,06 Nov 2012,5694.1,5730.8,5693.65,5724.4,NIFTY 50
NIFTY 50,05 Nov 2012,5693.05,5709.2,5679.5,5704.2,NIFTY 50
NIFTY 50,02 Nov 2012,5696.35,5711.3,5682.55,5697.7,NIFTY 50
NIFTY 50,01 Nov 2012,5609.85,5649.75,5601.95,5645.05,NIFTY 50
NIFTY 50,31 Oct 2012,5596.75,5624.4,5583.05,5619.7,NIFTY 50
NIFTY 50,30 Oct 2012,5656.35,5689.9,5589.9,5597.9,NIFTY 50
NIFTY 50,29 Oct 2012,5665.2,5698.3,5645.1,5665.6,NIFTY 50
NIFTY 50,26 Oct 2012,5683.55,5697.2,5641.75,5664.3,NIFTY 50
NIFTY 50,25 Oct 2012,5688.8,5718.75,5685.7,5705.3,NIFTY 50
NIFTY 50,23 Oct 2012,5715.65,5720.8,5681.45,5691.4,NIFTY 50
NIFTY 50,22 Oct 2012,5667.6,5721.55,5658.05,5717.15,NIFTY 50
NIFTY 50,19 Oct 2012,5703.3,5711.7,5660.0,5684.25,NIFTY 50
NIFTY 50,18 Oct 2012,5675.3,5722.5,5650.55,5718.7,NIFTY 50
NIFTY 50,17 Oct 2012,5681.1,5684.35,5633.9,5660.25,NIFTY 50
NIFTY 50,16 Oct 2012,5705.6,5714.0,5635.6,5648.0,NIFTY 50
NIFTY 50,15 Oct 2012,5674.25,5693.7,5651.05,5687.25,NIFTY 50
NIFTY 50,12 Oct 2012,5681.7,5725.0,5659.35,5676.05,NIFTY 50
NIFTY 50,11 Oct 2012,5663.5,5721.1,5636.95,5708.05,NIFTY 50
NIFTY 50,10 Oct 2012,5671.15,5686.5,5647.05,5652.15,NIFTY 50
NIFTY 50,09 Oct 2012,5708.15,5728.65,5677.9,5704.6,NIFTY 50
NIFTY 50,08 Oct 2012,5751.85,5751.85,5666.2,5676.0,NIFTY 50
NIFTY 50,05 Oct 2012,5815.0,5815.35,4888.2,5746.95,NIFTY 50
NIFTY 50,04 Oct 2012,5751.55,5807.25,5751.35,5787.6,NIFTY 50
NIFTY 50,03 Oct 2012,5727.7,5743.25,5715.8,5731.25,NIFTY 50
NIFTY 50,01 Oct 2012,5704.75,5722.95,5694.0,5718.8,NIFTY 50
NIFTY 50,28 Sep 2012,5684.8,5735.15,5683.45,5703.3,NIFTY 50
NIFTY 50,27 Sep 2012,5673.75,5693.7,5639.7,5649.5,NIFTY 50
