"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP SELECT","31 Dec 2025","13644.4","13821.85","13641.25","13777.25"
"NIFTY MIDCAP SELECT","30 Dec 2025","13649.4","13664.55","13579.3","13601.40"
"NIFTY MIDCAP SELECT","29 Dec 2025","13742.25","13772.55","13634.5","13651.45"
"NIFTY MIDCAP SELECT","26 Dec 2025","13809","13876.1","13708.55","13722.85"
"NIFTY MIDCAP SELECT","24 Dec 2025","13946.7","13993.2","13797.55","13813.10"
"NIFTY MIDCAP SELECT","23 Dec 2025","13978.15","13985.8","13892.9","13946.35"
"NIFTY MIDCAP SELECT","22 Dec 2025","13894.8","13993.6","13866.2","13971.65"
"NIFTY MIDCAP SELECT","19 Dec 2025","13773.05","13875.05","13727.85","13862.35"
"NIFTY MIDCAP SELECT","18 Dec 2025","13672.5","13760.35","13574.05","13745.15"
"NIFTY MIDCAP SELECT","17 Dec 2025","13742.6","13782.05","13626.35","13652.30"
"NIFTY MIDCAP SELECT","16 Dec 2025","13852.35","13852.35","13704.3","13748.00"
"NIFTY MIDCAP SELECT","15 Dec 2025","13880.6","13893.65","13777","13862.60"
"NIFTY MIDCAP SELECT","12 Dec 2025","13779.25","13919.6","13757.05","13908.25"
"NIFTY MIDCAP SELECT","11 Dec 2025","13551.15","13738.05","13524.15","13728.05"
"NIFTY MIDCAP SELECT","10 Dec 2025","13773.8","13819.25","13514.5","13534.35"
"NIFTY MIDCAP SELECT","09 Dec 2025","13732.1","13789.05","13498.9","13741.35"
"NIFTY MIDCAP SELECT","08 Dec 2025","14005","14052.85","13707.2","13764.70"
"NIFTY MIDCAP SELECT","05 Dec 2025","13881.95","14013.35","13833.4","13998.50"
"NIFTY MIDCAP SELECT","04 Dec 2025","13875","13958.7","13853.7","13875.20"
"NIFTY MIDCAP SELECT","03 Dec 2025","14005.8","14007.4","13813.25","13844.00"
"NIFTY MIDCAP SELECT","02 Dec 2025","14070","14101.95","13961.25","13990.50"
"NIFTY MIDCAP SELECT","01 Dec 2025","14100.4","14118.4","14002.85","14046.45"
"NIFTY MIDCAP SELECT","28 Nov 2025","14087.5","14095.05","14026.15","14043.70"
"NIFTY MIDCAP SELECT","27 Nov 2025","14044.65","14089.9","13991.85","14075.90"
"NIFTY MIDCAP SELECT","26 Nov 2025","13845.55","14019.8","13810.2","14009.30"
"NIFTY MIDCAP SELECT","25 Nov 2025","13756.6","13825.8","13728.25","13806.70"
"NIFTY MIDCAP SELECT","24 Nov 2025","13862.9","13889.65","13721.1","13738.50"
"NIFTY MIDCAP SELECT","21 Nov 2025","13980.05","13980.05","13832.05","13851.35"
"NIFTY MIDCAP SELECT","20 Nov 2025","14068.1","14072.8","13972.6","13992.20"
"NIFTY MIDCAP SELECT","19 Nov 2025","13927.25","14019.4","13879","14000.60"
"NIFTY MIDCAP SELECT","18 Nov 2025","14003.1","14008.9","13902.65","13917.25"
"NIFTY MIDCAP SELECT","17 Nov 2025","13927.7","14006.4","13884.95","13997.45"
"NIFTY MIDCAP SELECT","14 Nov 2025","13829.05","13910.05","13787.75","13865.25"
"NIFTY MIDCAP SELECT","13 Nov 2025","13877.1","13957.5","13802.8","13826.60"
"NIFTY MIDCAP SELECT","12 Nov 2025","13782.65","13910.9","13752.85","13855.40"
"NIFTY MIDCAP SELECT","11 Nov 2025","13566.95","13693.05","13494.05","13681.20"
"NIFTY MIDCAP SELECT","10 Nov 2025","13473.3","13566.7","13443.5","13527.40"
"NIFTY MIDCAP SELECT","07 Nov 2025","13347.45","13474.2","13222.25","13446.75"
"NIFTY MIDCAP SELECT","06 Nov 2025","13517.9","13534.6","13358.5","13375.25"
"NIFTY MIDCAP SELECT","04 Nov 2025","13587.4","13599.95","13496.4","13506.00"
