Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2010,6105.1,6147.3,6103.55,6134.5,NIFTY 50
NIFTY 50,30 Dec 2010,6062.35,6106.4,6062.35,6101.85,NIFTY 50
NIFTY 50,29 Dec 2010,6005.15,6067.55,6002.85,6060.35,NIFTY 50
NIFTY 50,28 Dec 2010,6005.35,6010.9,5982.25,5996.0,NIFTY 50
NIFTY 50,27 Dec 2010,6013.3,6045.75,5991.1,5998.1,NIFTY 50
NIFTY 50,24 Dec 2010,5940.25,6017.35,5940.25,6011.6,NIFTY 50
NIFTY 50,23 Dec 2010,6005.9,6006.45,5964.6,5980.0,NIFTY 50
NIFTY 50,22 Dec 2010,6019.0,6023.8,5958.0,5984.4,NIFTY 50
NIFTY 50,21 Dec 2010,5960.4,6007.45,5960.05,6000.65,NIFTY 50
NIFTY 50,20 Dec 2010,5926.85,5985.0,5900.25,5947.05,NIFTY 50
NIFTY 50,16 Dec 2010,5910.55,5956.15,5855.05,5948.75,NIFTY 50
NIFTY 50,15 Dec 2010,5931.15,5942.75,5865.8,5892.3,NIFTY 50
NIFTY 50,14 Dec 2010,5928.7,5953.95,5888.75,5944.1,NIFTY 50
NIFTY 50,13 Dec 2010,5882.65,5913.8,5795.9,5907.65,NIFTY 50
NIFTY 50,10 Dec 2010,5761.0,5865.5,5721.15,5857.35,NIFTY 50
NIFTY 50,09 Dec 2010,5924.25,5927.3,5742.3,5766.5,NIFTY 50
NIFTY 50,08 Dec 2010,5954.4,5960.0,5878.6,5903.7,NIFTY 50
NIFTY 50,07 Dec 2010,5995.05,6001.0,5939.7,5976.55,NIFTY 50
NIFTY 50,06 Dec 2010,6033.65,6069.45,5981.7,5992.25,NIFTY 50
NIFTY 50,03 Dec 2010,6013.35,6025.4,5964.25,5992.8,NIFTY 50
NIFTY 50,02 Dec 2010,6023.05,6029.5,5980.6,6011.7,NIFTY 50
NIFTY 50,01 Dec 2010,5871.0,5971.0,5865.55,5960.9,NIFTY 50
NIFTY 50,30 Nov 2010,5811.6,5892.25,5768.35,5862.7,NIFTY 50
NIFTY 50,29 Nov 2010,5789.95,5843.15,5754.7,5830.0,NIFTY 50
NIFTY 50,26 Nov 2010,5828.55,5838.5,5690.35,5751.95,NIFTY 50
NIFTY 50,25 Nov 2010,5883.95,5907.1,5780.35,5799.75,NIFTY 50
NIFTY 50,24 Nov 2010,5946.8,5976.65,5833.6,5865.75,NIFTY 50
NIFTY 50,23 Nov 2010,5971.55,5973.35,5824.95,5934.75,NIFTY 50
NIFTY 50,22 Nov 2010,5920.9,6020.25,5905.15,6010.0,NIFTY 50
NIFTY 50,19 Nov 2010,6011.3,6013.25,5863.95,5890.3,NIFTY 50
NIFTY 50,18 Nov 2010,6075.95,6076.2,5906.75,5998.8,NIFTY 50
NIFTY 50,16 Nov 2010,6143.45,6144.05,5970.6,5988.7,NIFTY 50
NIFTY 50,15 Nov 2010,6079.9,6128.75,6039.4,6121.6,NIFTY 50
NIFTY 50,12 Nov 2010,6182.3,6202.5,6056.75,6071.65,NIFTY 50
NIFTY 50,11 Nov 2010,6286.35,6296.55,6179.5,6194.25,NIFTY 50
NIFTY 50,10 Nov 2010,6303.2,6307.65,6269.25,6275.7,NIFTY 50
NIFTY 50,09 Nov 2010,6281.0,6310.9,6243.55,6301.55,NIFTY 50
NIFTY 50,08 Nov 2010,6335.25,6335.9,6265.35,6273.2,NIFTY 50
NIFTY 50,05 Nov 2010,6321.85,6338.5,6303.1,6312.45,NIFTY 50
NIFTY 50,04 Nov 2010,6209.6,6290.15,6199.35,6281.8,NIFTY 50
NIFTY 50,03 Nov 2010,6150.6,6182.5,6146.8,6160.5,NIFTY 50
NIFTY 50,02 Nov 2010,6127.55,6138.1,6094.4,6119.0,NIFTY 50
NIFTY 50,01 Nov 2010,6092.3,6132.4,6084.75,6117.55,NIFTY 50
NIFTY 50,29 Oct 2010,6021.15,6032.65,5937.1,6017.7,NIFTY 50
NIFTY 50,28 Oct 2010,6039.95,6071.1,5968.1,5987.7,NIFTY 50
NIFTY 50,27 Oct 2010,6075.45,6075.95,5987.55,6012.65,NIFTY 50
NIFTY 50,26 Oct 2010,6116.3,6120.25,6074.65,6082.0,NIFTY 50
NIFTY 50,25 Oct 2010,6101.25,6151.3,6094.6,6105.8,NIFTY 50
NIFTY 50,22 Oct 2010,6113.4,6121.1,6041.35,6066.05,NIFTY 50
NIFTY 50,21 Oct 2010,6008.9,6113.5,5984.9,6101.5,NIFTY 50
NIFTY 50,20 Oct 2010,6002.95,6038.1,5966.75,5982.1,NIFTY 50
NIFTY 50,19 Oct 2010,6114.45,6127.05,6008.15,6027.3,NIFTY 50
NIFTY 50,18 Oct 2010,6112.75,6115.1,5985.1,6075.95,NIFTY 50
NIFTY 50,15 Oct 2010,6175.9,6200.6,6050.35,6062.65,NIFTY 50
NIFTY 50,14 Oct 2010,6234.3,6284.1,6157.9,6177.35,NIFTY 50
NIFTY 50,13 Oct 2010,6091.45,6240.25,6089.75,6233.9,NIFTY 50
NIFTY 50,12 Oct 2010,6135.95,6144.95,6057.95,6090.9,NIFTY 50
NIFTY 50,11 Oct 2010,6105.95,6187.75,6105.95,6135.85,NIFTY 50
NIFTY 50,08 Oct 2010,6121.4,6148.6,6067.0,6103.45,NIFTY 50
NIFTY 50,07 Oct 2010,6186.85,6199.45,6107.5,6120.3,NIFTY 50
NIFTY 50,06 Oct 2010,6150.95,6223.4,6148.6,6186.45,NIFTY 50
NIFTY 50,05 Oct 2010,6159.45,6188.35,6118.05,6145.8,NIFTY 50
NIFTY 50,04 Oct 2010,6144.7,6222.1,6144.7,6159.45,NIFTY 50
NIFTY 50,01 Oct 2010,6030.3,6153.1,6030.3,6143.4,NIFTY 50
NIFTY 50,30 Sep 2010,5991.35,6048.45,5963.6,6029.95,NIFTY 50
NIFTY 50,29 Sep 2010,6029.15,6071.55,5979.65,5991.3,NIFTY 50
NIFTY 50,28 Sep 2010,6036.05,6049.8,5991.3,6029.5,NIFTY 50
