"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP SELECT","31 Dec 2010","-","-","-","1856.87"
"NIFTY MIDCAP SELECT","30 Dec 2010","-","-","-","1834.17"
"NIFTY MIDCAP SELECT","29 Dec 2010","-","-","-","1823.01"
"NIFTY MIDCAP SELECT","28 Dec 2010","-","-","-","1810.88"
"NIFTY MIDCAP SELECT","27 Dec 2010","-","-","-","1813.15"
"NIFTY MIDCAP SELECT","24 Dec 2010","-","-","-","1819.67"
"NIFTY MIDCAP SELECT","23 Dec 2010","-","-","-","1812.04"
"NIFTY MIDCAP SELECT","22 Dec 2010","-","-","-","1812.37"
"NIFTY MIDCAP SELECT","21 Dec 2010","-","-","-","1805.89"
"NIFTY MIDCAP SELECT","20 Dec 2010","-","-","-","1788.10"
"NIFTY MIDCAP SELECT","16 Dec 2010","-","-","-","1799.27"
"NIFTY MIDCAP SELECT","15 Dec 2010","-","-","-","1805.01"
"NIFTY MIDCAP SELECT","14 Dec 2010","-","-","-","1841.21"
"NIFTY MIDCAP SELECT","13 Dec 2010","-","-","-","1825.53"
"NIFTY MIDCAP SELECT","10 Dec 2010","-","-","-","1787.49"
"NIFTY MIDCAP SELECT","09 Dec 2010","-","-","-","1749.42"
"NIFTY MIDCAP SELECT","08 Dec 2010","-","-","-","1841.14"
"NIFTY MIDCAP SELECT","07 Dec 2010","-","-","-","1882.64"
"NIFTY MIDCAP SELECT","06 Dec 2010","-","-","-","1898.66"
"NIFTY MIDCAP SELECT","03 Dec 2010","-","-","-","1912.23"
"NIFTY MIDCAP SELECT","02 Dec 2010","-","-","-","1950.24"
"NIFTY MIDCAP SELECT","01 Dec 2010","-","-","-","1929.59"
"NIFTY MIDCAP SELECT","30 Nov 2010","-","-","-","1867.64"
"NIFTY MIDCAP SELECT","29 Nov 2010","-","-","-","1843.21"
"NIFTY MIDCAP SELECT","26 Nov 2010","-","-","-","1819.36"
"NIFTY MIDCAP SELECT","25 Nov 2010","-","-","-","1864.68"
"NIFTY MIDCAP SELECT","24 Nov 2010","-","-","-","1920.26"
"NIFTY MIDCAP SELECT","23 Nov 2010","-","-","-","1968.93"
"NIFTY MIDCAP SELECT","22 Nov 2010","-","-","-","1986.19"
"NIFTY MIDCAP SELECT","19 Nov 2010","-","-","-","1954.55"
"NIFTY MIDCAP SELECT","18 Nov 2010","-","-","-","1981.60"
"NIFTY MIDCAP SELECT","16 Nov 2010","-","-","-","1996.01"
"NIFTY MIDCAP SELECT","15 Nov 2010","-","-","-","2042.37"
"NIFTY MIDCAP SELECT","12 Nov 2010","-","-","-","2037.33"
"NIFTY MIDCAP SELECT","11 Nov 2010","-","-","-","2099.84"
"NIFTY MIDCAP SELECT","10 Nov 2010","-","-","-","2142.56"
"NIFTY MIDCAP SELECT","09 Nov 2010","-","-","-","2119.94"
"NIFTY MIDCAP SELECT","08 Nov 2010","-","-","-","2107.63"
"NIFTY MIDCAP SELECT","05 Nov 2010","-","-","-","2099.46"
"NIFTY MIDCAP SELECT","04 Nov 2010","-","-","-","2090.41"
"NIFTY MIDCAP SELECT","03 Nov 2010","-","-","-","2067.50"
"NIFTY MIDCAP SELECT","02 Nov 2010","-","-","-","2060.55"
"NIFTY MIDCAP SELECT","01 Nov 2010","-","-","-","2054.37"
"NIFTY MIDCAP SELECT","29 Oct 2010","-","-","-","2012.59"
"NIFTY MIDCAP SELECT","28 Oct 2010","-","-","-","2027.57"
"NIFTY MIDCAP SELECT","27 Oct 2010","-","-","-","2052.01"
"NIFTY MIDCAP SELECT","26 Oct 2010","-","-","-","2062.13"
"NIFTY MIDCAP SELECT","25 Oct 2010","-","-","-","2068.90"
"NIFTY MIDCAP SELECT","22 Oct 2010","-","-","-","2059.86"
"NIFTY MIDCAP SELECT","21 Oct 2010","-","-","-","2056.38"
"NIFTY MIDCAP SELECT","20 Oct 2010","-","-","-","2024.81"
"NIFTY MIDCAP SELECT","19 Oct 2010","-","-","-","2019.68"
"NIFTY MIDCAP SELECT","18 Oct 2010","-","-","-","2013.55"
"NIFTY MIDCAP SELECT","15 Oct 2010","-","-","-","2013.92"
"NIFTY MIDCAP SELECT","14 Oct 2010","-","-","-","2053.44"
"NIFTY MIDCAP SELECT","13 Oct 2010","-","-","-","2065.02"
"NIFTY MIDCAP SELECT","12 Oct 2010","-","-","-","2046.94"
"NIFTY MIDCAP SELECT","11 Oct 2010","-","-","-","2063.71"
"NIFTY MIDCAP SELECT","08 Oct 2010","-","-","-","2035.67"
"NIFTY MIDCAP SELECT","07 Oct 2010","-","-","-","2046.05"
"NIFTY MIDCAP SELECT","06 Oct 2010","-","-","-","2069.34"
"NIFTY MIDCAP SELECT","05 Oct 2010","-","-","-","2039.60"
"NIFTY MIDCAP SELECT","04 Oct 2010","-","-","-","2026.71"
"NIFTY MIDCAP SELECT","01 Oct 2010","-","-","-","2013.86"
"NIFTY MIDCAP SELECT","30 Sep 2010","-","-","-","1980.29"
"NIFTY MIDCAP SELECT","29 Sep 2010","-","-","-","2005.28"
"NIFTY MIDCAP SELECT","28 Sep 2010","-","-","-","2026.71"
"NIFTY MIDCAP SELECT","27 Sep 2010","-","-","-","2018.67"
"NIFTY MIDCAP SELECT","24 Sep 2010","-","-","-","2009.30"
"NIFTY MIDCAP SELECT","23 Sep 2010","-","-","-","1985.30"
"NIFTY MIDCAP SELECT","22 Sep 2010","-","-","-","1980.31"
"NIFTY MIDCAP SELECT","21 Sep 2010","-","-","-","1986.93"
"NIFTY MIDCAP SELECT","20 Sep 2010","-","-","-","2002.35"
"NIFTY MIDCAP SELECT","17 Sep 2010","-","-","-","1986.84"
"NIFTY MIDCAP SELECT","16 Sep 2010","-","-","-","1949.64"
"NIFTY MIDCAP SELECT","15 Sep 2010","-","-","-","1980.21"
"NIFTY MIDCAP SELECT","14 Sep 2010","-","-","-","1975.13"
"NIFTY MIDCAP SELECT","13 Sep 2010","-","-","-","1985.75"
"NIFTY MIDCAP SELECT","09 Sep 2010","-","-","-","1972.23"
"NIFTY MIDCAP SELECT","08 Sep 2010","-","-","-","1957.99"
"NIFTY MIDCAP SELECT","07 Sep 2010","-","-","-","1960.44"
"NIFTY MIDCAP SELECT","06 Sep 2010","-","-","-","1959.85"
"NIFTY MIDCAP SELECT","03 Sep 2010","-","-","-","1935.73"
"NIFTY MIDCAP SELECT","02 Sep 2010","-","-","-","1920.46"
"NIFTY MIDCAP SELECT","01 Sep 2010","-","-","-","1914.09"
"NIFTY MIDCAP SELECT","31 Aug 2010","-","-","-","1889.73"
"NIFTY MIDCAP SELECT","30 Aug 2010","-","-","-","1894.94"
