Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,16 Mar 2026,23116.1,23502.0,22955.25,23408.8,NIFTY 50
NIFTY 50,13 Mar 2026,23462.5,23492.4,23112.0,23151.1,NIFTY 50
NIFTY 50,12 Mar 2026,23674.85,23833.15,23556.3,23639.15,NIFTY 50
NIFTY 50,11 Mar 2026,24231.85,24299.0,23834.3,23866.85,NIFTY 50
NIFTY 50,10 Mar 2026,24280.8,24303.8,24079.95,24261.6,NIFTY 50
NIFTY 50,09 Mar 2026,23868.05,24078.15,23697.8,24028.05,NIFTY 50
NIFTY 50,06 Mar 2026,24656.4,24700.8,24415.75,24450.45,NIFTY 50
NIFTY 50,05 Mar 2026,24615.95,24854.2,24529.4,24765.9,NIFTY 50
NIFTY 50,04 Mar 2026,24388.8,24602.45,24305.4,24480.5,NIFTY 50
NIFTY 50,02 Mar 2026,24659.25,24989.35,24603.5,24865.7,NIFTY 50
NIFTY 50,27 Feb 2026,25459.85,25476.4,25141.3,25178.65,NIFTY 50
NIFTY 50,26 Feb 2026,25556.3,25572.95,25400.95,25496.55,NIFTY 50
NIFTY 50,25 Feb 2026,25512.6,25652.6,25428.2,25482.5,NIFTY 50
NIFTY 50,24 Feb 2026,25641.8,25641.8,25327.6,25424.65,NIFTY 50
NIFTY 50,23 Feb 2026,25678.4,25771.45,25609.35,25713.0,NIFTY 50
NIFTY 50,20 Feb 2026,25406.55,25663.55,25379.75,25571.25,NIFTY 50
NIFTY 50,19 Feb 2026,25873.35,25885.3,25388.75,25454.35,NIFTY 50
NIFTY 50,18 Feb 2026,25752.65,25828.05,25645.15,25819.35,NIFTY 50
NIFTY 50,17 Feb 2026,25637.95,25764.4,25570.3,25725.4,NIFTY 50
NIFTY 50,16 Feb 2026,25423.6,25697.0,25372.7,25682.75,NIFTY 50
NIFTY 50,13 Feb 2026,25571.15,25630.35,25444.3,25471.1,NIFTY 50
NIFTY 50,12 Feb 2026,25906.7,25906.7,25752.4,25807.2,NIFTY 50
NIFTY 50,11 Feb 2026,25997.45,26009.4,25899.8,25953.85,NIFTY 50
