Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,16 Mar 2026,28934.6,29202.7,28586.95,29042.55,NIFTY 50
NIFTY 200,31 Dec 2014,4256.85,4287.05,4256.85,4283.3,NIFTY 200
NIFTY 200,30 Dec 2014,4258.8,4263.45,4242.8,4259.75,NIFTY 200
NIFTY 200,29 Dec 2014,4233.45,4267.05,4233.45,4251.35,NIFTY 200
NIFTY 200,26 Dec 2014,4222.15,4237.8,4196.6,4224.35,NIFTY 200
NIFTY 200,24 Dec 2014,4248.1,4254.75,4200.3,4207.9,NIFTY 200
NIFTY 200,23 Dec 2014,4276.05,4295.3,4237.5,4245.45,NIFTY 200
NIFTY 200,22 Dec 2014,4238.65,4276.6,4228.05,4273.4,NIFTY 200
NIFTY 200,19 Dec 2014,4234.4,4249.35,4219.1,4225.35,NIFTY 200
NIFTY 200,18 Dec 2014,4169.5,4202.1,4153.55,4196.9,NIFTY 200
NIFTY 200,17 Dec 2014,4117.05,4141.75,4062.75,4113.7,NIFTY 200
NIFTY 200,16 Dec 2014,4195.4,4205.15,4123.45,4132.0,NIFTY 200
NIFTY 200,15 Dec 2014,4195.0,4232.1,4191.8,4219.85,NIFTY 200
NIFTY 200,12 Dec 2014,4272.6,4284.2,4222.85,4226.5,NIFTY 200
NIFTY 200,11 Dec 2014,4290.85,4296.95,4253.7,4265.8,NIFTY 200
NIFTY 200,10 Dec 2014,4272.0,4308.25,4272.0,4298.95,NIFTY 200
NIFTY 200,09 Dec 2014,4337.8,4343.65,4277.55,4282.4,NIFTY 200
NIFTY 200,08 Dec 2014,4392.85,4396.45,4335.8,4338.8,NIFTY 200
NIFTY 200,05 Dec 2014,4417.85,4421.15,4383.45,4391.05,NIFTY 200
NIFTY 200,04 Dec 2014,4414.1,4433.55,4386.3,4407.95,NIFTY 200
NIFTY 200,03 Dec 2014,4375.95,4397.9,4371.6,4393.1,NIFTY 200
NIFTY 200,02 Dec 2014,4365.8,4381.15,4351.2,4371.55,NIFTY 200
NIFTY 200,01 Dec 2014,4397.15,4404.7,4372.25,4375.7,NIFTY 200
NIFTY 200,28 Nov 2014,4351.9,4404.0,4351.9,4388.35,NIFTY 200
NIFTY 200,27 Nov 2014,4327.1,4345.15,4322.5,4339.9,NIFTY 200
NIFTY 200,26 Nov 2014,4311.5,4339.45,4305.8,4326.75,NIFTY 200
NIFTY 200,25 Nov 2014,4362.9,4363.85,4298.5,4319.0,NIFTY 200
NIFTY 200,24 Nov 2014,4347.65,4365.65,4345.2,4361.8,NIFTY 200
NIFTY 200,21 Nov 2014,4312.55,4346.65,4308.75,4338.2,NIFTY 200
NIFTY 200,20 Nov 2014,4314.15,4315.9,4282.85,4308.55,NIFTY 200
NIFTY 200,19 Nov 2014,4335.7,4343.25,4289.1,4302.35,NIFTY 200
NIFTY 200,18 Nov 2014,4327.35,4341.1,4316.75,4327.45,NIFTY 200
NIFTY 200,17 Nov 2014,4293.85,4324.35,4282.95,4321.05,NIFTY 200
NIFTY 200,14 Nov 2014,4279.9,4302.35,4273.4,4297.3,NIFTY 200
NIFTY 200,13 Nov 2014,4304.0,4304.25,4257.65,4276.6,NIFTY 200
NIFTY 200,12 Nov 2014,4284.65,4306.25,4284.65,4291.45,NIFTY 200
NIFTY 200,11 Nov 2014,4265.9,4280.25,4251.15,4275.2,NIFTY 200
NIFTY 200,10 Nov 2014,4258.4,4278.85,4240.15,4259.05,NIFTY 200
NIFTY 200,07 Nov 2014,4251.3,4263.15,4227.3,4254.65,NIFTY 200
NIFTY 200,05 Nov 2014,4259.15,4268.65,4245.55,4250.8,NIFTY 200
NIFTY 200,03 Nov 2014,4247.95,4250.2,4228.4,4245.15,NIFTY 200
NIFTY 200,31 Oct 2014,4177.5,4238.55,4176.65,4235.6,NIFTY 200
NIFTY 200,30 Oct 2014,4119.8,4164.2,4119.8,4160.05,NIFTY 200
NIFTY 200,29 Oct 2014,4115.9,4125.6,4104.6,4122.7,NIFTY 200
NIFTY 200,28 Oct 2014,4078.3,4095.75,4074.95,4092.2,NIFTY 200
NIFTY 200,27 Oct 2014,4113.6,4113.6,4071.95,4074.7,NIFTY 200
NIFTY 200,23 Oct 2014,4095.05,4097.2,4086.95,4090.1,NIFTY 200
NIFTY 200,22 Oct 2014,4074.0,4080.5,4064.45,4076.4,NIFTY 200
NIFTY 200,21 Oct 2014,4024.6,4042.95,4013.6,4039.4,NIFTY 200
NIFTY 200,20 Oct 2014,4018.2,4023.9,3997.75,4010.95,NIFTY 200
NIFTY 200,17 Oct 2014,3934.15,3976.85,3925.55,3958.3,NIFTY 200
