Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,29 Dec 2017,10492.35,10538.7,10488.65,10530.7,NIFTY 50
NIFTY 50,28 Dec 2017,10498.2,10534.55,10460.45,10477.9,NIFTY 50
NIFTY 50,27 Dec 2017,10531.05,10552.4,10469.25,10490.75,NIFTY 50
NIFTY 50,26 Dec 2017,10512.3,10545.45,10477.95,10531.5,NIFTY 50
NIFTY 50,22 Dec 2017,10457.3,10501.1,10448.25,10493.0,NIFTY 50
NIFTY 50,21 Dec 2017,10473.95,10473.95,10426.9,10440.3,NIFTY 50
NIFTY 50,20 Dec 2017,10494.4,10494.45,10437.15,10444.2,NIFTY 50
NIFTY 50,19 Dec 2017,10414.8,10472.2,10406.0,10463.2,NIFTY 50
NIFTY 50,18 Dec 2017,10263.1,10443.55,10074.8,10388.75,NIFTY 50
NIFTY 50,15 Dec 2017,10345.65,10373.1,10319.65,10333.25,NIFTY 50
NIFTY 50,14 Dec 2017,10229.3,10276.1,10141.55,10252.1,NIFTY 50
NIFTY 50,13 Dec 2017,10236.6,10296.55,10169.85,10192.95,NIFTY 50
NIFTY 50,12 Dec 2017,10324.9,10326.1,10230.2,10240.15,NIFTY 50
NIFTY 50,11 Dec 2017,10310.5,10329.2,10282.05,10322.25,NIFTY 50
NIFTY 50,08 Dec 2017,10198.45,10270.85,10195.25,10265.65,NIFTY 50
NIFTY 50,07 Dec 2017,10063.45,10182.65,10061.9,10166.7,NIFTY 50
NIFTY 50,06 Dec 2017,10088.8,10104.2,10033.35,10044.1,NIFTY 50
NIFTY 50,05 Dec 2017,10118.25,10147.95,10069.1,10118.25,NIFTY 50
NIFTY 50,04 Dec 2017,10175.05,10179.2,10095.7,10127.75,NIFTY 50
NIFTY 50,01 Dec 2017,10263.7,10272.7,10108.55,10121.8,NIFTY 50
NIFTY 50,30 Nov 2017,10332.7,10332.7,10211.25,10226.55,NIFTY 50
NIFTY 50,29 Nov 2017,10376.65,10392.95,10345.9,10361.3,NIFTY 50
NIFTY 50,28 Nov 2017,10387.9,10409.55,10355.2,10370.25,NIFTY 50
NIFTY 50,27 Nov 2017,10361.05,10407.15,10340.2,10399.55,NIFTY 50
NIFTY 50,24 Nov 2017,10366.8,10404.5,10362.25,10389.7,NIFTY 50
NIFTY 50,23 Nov 2017,10358.45,10374.3,10307.3,10348.75,NIFTY 50
NIFTY 50,22 Nov 2017,10350.8,10368.7,10309.55,10342.3,NIFTY 50
NIFTY 50,21 Nov 2017,10329.25,10358.7,10315.05,10326.9,NIFTY 50
NIFTY 50,20 Nov 2017,10287.2,10309.85,10261.5,10298.75,NIFTY 50
NIFTY 50,17 Nov 2017,10324.55,10343.6,10268.05,10283.6,NIFTY 50
NIFTY 50,16 Nov 2017,10152.9,10232.25,10139.2,10214.75,NIFTY 50
NIFTY 50,15 Nov 2017,10171.95,10175.45,10094.0,10118.05,NIFTY 50
NIFTY 50,14 Nov 2017,10223.4,10248.0,10175.55,10186.6,NIFTY 50
NIFTY 50,13 Nov 2017,10322.0,10334.15,10216.25,10224.95,NIFTY 50
