Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2021,17244.5,17400.8,17238.5,17354.05,NIFTY 50
NIFTY 50,30 Dec 2021,17201.45,17264.05,17146.35,17203.95,NIFTY 50
NIFTY 50,29 Dec 2021,17220.1,17285.95,17176.65,17213.6,NIFTY 50
NIFTY 50,28 Dec 2021,17177.6,17250.25,17161.15,17233.25,NIFTY 50
NIFTY 50,27 Dec 2021,16937.75,17112.05,16833.2,17086.25,NIFTY 50
NIFTY 50,24 Dec 2021,17149.5,17155.6,16909.6,17003.75,NIFTY 50
NIFTY 50,23 Dec 2021,17066.8,17118.65,17015.55,17072.6,NIFTY 50
NIFTY 50,22 Dec 2021,16865.55,16971.0,16819.5,16955.45,NIFTY 50
NIFTY 50,21 Dec 2021,16773.15,16936.4,16688.25,16770.85,NIFTY 50
NIFTY 50,20 Dec 2021,16824.25,16840.1,16410.2,16614.2,NIFTY 50
NIFTY 50,17 Dec 2021,17276.0,17298.15,16966.45,16985.2,NIFTY 50
NIFTY 50,16 Dec 2021,17373.0,17379.35,17184.95,17248.4,NIFTY 50
NIFTY 50,15 Dec 2021,17323.65,17351.2,17192.2,17221.4,NIFTY 50
NIFTY 50,14 Dec 2021,17283.2,17376.2,17225.8,17324.9,NIFTY 50
NIFTY 50,13 Dec 2021,17619.1,17639.5,17355.95,17368.25,NIFTY 50
NIFTY 50,10 Dec 2021,17476.05,17534.35,17405.25,17511.3,NIFTY 50
NIFTY 50,09 Dec 2021,17524.4,17543.25,17379.6,17516.85,NIFTY 50
NIFTY 50,08 Dec 2021,17315.25,17484.6,17308.95,17469.75,NIFTY 50
NIFTY 50,07 Dec 2021,17044.1,17251.65,16987.75,17176.7,NIFTY 50
NIFTY 50,06 Dec 2021,17209.05,17216.75,16891.7,16912.25,NIFTY 50
NIFTY 50,03 Dec 2021,17424.9,17489.8,17180.8,17196.7,NIFTY 50
NIFTY 50,02 Dec 2021,17183.2,17420.35,17149.3,17401.65,NIFTY 50
NIFTY 50,01 Dec 2021,17104.4,17213.05,17064.25,17166.9,NIFTY 50
NIFTY 50,30 Nov 2021,17051.15,17324.65,16931.4,16983.2,NIFTY 50
NIFTY 50,29 Nov 2021,17055.8,17160.7,16782.4,17053.95,NIFTY 50
NIFTY 50,26 Nov 2021,17338.75,17355.4,16985.7,17026.45,NIFTY 50
NIFTY 50,25 Nov 2021,17417.3,17564.35,17351.7,17536.25,NIFTY 50
NIFTY 50,24 Nov 2021,17550.05,17600.6,17354.0,17415.05,NIFTY 50
NIFTY 50,23 Nov 2021,17281.75,17553.7,17216.1,17503.35,NIFTY 50
NIFTY 50,22 Nov 2021,17796.25,17805.25,17280.45,17416.55,NIFTY 50
NIFTY 50,18 Nov 2021,17890.55,17945.6,17688.5,17764.8,NIFTY 50
NIFTY 50,17 Nov 2021,17939.35,18022.65,17879.25,17898.65,NIFTY 50
NIFTY 50,16 Nov 2021,18127.05,18132.65,17958.8,17999.2,NIFTY 50
NIFTY 50,15 Nov 2021,18140.95,18210.15,18071.3,18109.45,NIFTY 50
NIFTY 50,12 Nov 2021,17977.6,18123.0,17905.9,18102.75,NIFTY 50
NIFTY 50,11 Nov 2021,17967.45,17971.35,17798.2,17873.6,NIFTY 50
NIFTY 50,10 Nov 2021,17973.45,18061.25,17915.0,18017.2,NIFTY 50
NIFTY 50,09 Nov 2021,18084.35,18112.6,17983.05,18044.25,NIFTY 50
NIFTY 50,08 Nov 2021,18040.2,18087.8,17836.1,18068.55,NIFTY 50
NIFTY 50,04 Nov 2021,17935.05,17947.55,17900.6,17916.8,NIFTY 50
NIFTY 50,03 Nov 2021,17947.95,17988.75,17757.95,17829.2,NIFTY 50
NIFTY 50,02 Nov 2021,17970.9,18012.25,17847.6,17888.95,NIFTY 50
NIFTY 50,01 Nov 2021,17783.15,17954.1,17697.1,17929.65,NIFTY 50
NIFTY 50,29 Oct 2021,17833.05,17915.85,17613.1,17671.65,NIFTY 50
NIFTY 50,28 Oct 2021,18187.65,18190.7,17799.45,17857.25,NIFTY 50
NIFTY 50,27 Oct 2021,18295.85,18342.05,18167.9,18210.95,NIFTY 50
NIFTY 50,26 Oct 2021,18154.5,18310.45,18099.3,18268.4,NIFTY 50
NIFTY 50,25 Oct 2021,18229.5,18241.4,17968.5,18125.4,NIFTY 50
NIFTY 50,22 Oct 2021,18230.7,18314.25,18034.35,18114.9,NIFTY 50
NIFTY 50,21 Oct 2021,18382.7,18384.2,18048.0,18178.1,NIFTY 50
NIFTY 50,20 Oct 2021,18439.9,18458.3,18209.35,18266.6,NIFTY 50
NIFTY 50,19 Oct 2021,18602.35,18604.45,18377.7,18418.75,NIFTY 50
NIFTY 50,18 Oct 2021,18500.1,18543.15,18445.3,18477.05,NIFTY 50
NIFTY 50,14 Oct 2021,18272.85,18350.75,18248.7,18338.55,NIFTY 50
NIFTY 50,13 Oct 2021,18097.85,18197.8,18050.75,18161.75,NIFTY 50
NIFTY 50,12 Oct 2021,17915.8,18008.65,17864.95,17991.95,NIFTY 50
NIFTY 50,11 Oct 2021,17867.55,18041.95,17839.1,17945.95,NIFTY 50
NIFTY 50,08 Oct 2021,17886.85,17941.85,17840.35,17895.2,NIFTY 50
NIFTY 50,07 Oct 2021,17810.55,17857.55,17763.8,17790.35,NIFTY 50
NIFTY 50,06 Oct 2021,17861.5,17884.6,17613.15,17646.0,NIFTY 50
