Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2019,12247.1,12247.1,12151.8,12168.45,NIFTY 50
NIFTY 50,30 Dec 2019,12274.9,12286.45,12213.8,12255.85,NIFTY 50
NIFTY 50,27 Dec 2019,12172.9,12258.45,12157.9,12245.8,NIFTY 50
NIFTY 50,26 Dec 2019,12211.85,12221.55,12118.85,12126.55,NIFTY 50
NIFTY 50,24 Dec 2019,12269.25,12283.7,12202.1,12214.55,NIFTY 50
NIFTY 50,23 Dec 2019,12235.45,12287.15,12213.25,12262.75,NIFTY 50
NIFTY 50,20 Dec 2019,12266.45,12293.9,12252.75,12271.8,NIFTY 50
NIFTY 50,19 Dec 2019,12223.4,12268.35,12191.15,12259.7,NIFTY 50
NIFTY 50,18 Dec 2019,12197.0,12237.7,12163.45,12221.65,NIFTY 50
NIFTY 50,17 Dec 2019,12082.45,12182.75,12070.35,12165.0,NIFTY 50
NIFTY 50,16 Dec 2019,12131.35,12134.65,12046.3,12053.95,NIFTY 50
NIFTY 50,13 Dec 2019,12026.4,12098.85,12023.6,12086.7,NIFTY 50
NIFTY 50,12 Dec 2019,11944.3,12005.5,11934.0,11971.8,NIFTY 50
NIFTY 50,11 Dec 2019,11867.35,11923.2,11832.3,11910.15,NIFTY 50
NIFTY 50,10 Dec 2019,11950.5,11953.2,11844.7,11856.8,NIFTY 50
NIFTY 50,09 Dec 2019,11939.1,11981.95,11888.05,11937.5,NIFTY 50
NIFTY 50,06 Dec 2019,12047.35,12057.05,11888.85,11921.5,NIFTY 50
NIFTY 50,05 Dec 2019,12071.25,12081.2,11998.75,12018.4,NIFTY 50
NIFTY 50,04 Dec 2019,11969.95,12054.7,11935.3,12043.2,NIFTY 50
NIFTY 50,03 Dec 2019,12067.65,12068.6,11956.4,11994.2,NIFTY 50
NIFTY 50,02 Dec 2019,12137.05,12137.15,12023.7,12048.2,NIFTY 50
NIFTY 50,29 Nov 2019,12146.2,12147.4,12017.4,12056.05,NIFTY 50
NIFTY 50,28 Nov 2019,12132.1,12158.8,12099.95,12151.15,NIFTY 50
NIFTY 50,27 Nov 2019,12068.5,12114.9,12055.15,12100.7,NIFTY 50
NIFTY 50,26 Nov 2019,12110.2,12132.45,12006.35,12037.7,NIFTY 50
NIFTY 50,25 Nov 2019,11922.45,12084.5,11919.75,12073.75,NIFTY 50
NIFTY 50,22 Nov 2019,11967.3,11968.1,11883.5,11914.4,NIFTY 50
NIFTY 50,21 Nov 2019,12025.65,12028.2,11956.9,11968.4,NIFTY 50
NIFTY 50,20 Nov 2019,12004.75,12038.6,11966.05,11999.1,NIFTY 50
NIFTY 50,19 Nov 2019,11919.45,11958.85,11881.75,11940.1,NIFTY 50
NIFTY 50,18 Nov 2019,11915.15,11946.2,11867.6,11884.5,NIFTY 50
NIFTY 50,15 Nov 2019,11904.2,11973.65,11879.25,11895.45,NIFTY 50
NIFTY 50,14 Nov 2019,11858.75,11895.65,11802.65,11872.1,NIFTY 50
NIFTY 50,13 Nov 2019,11908.3,11946.8,11823.2,11840.45,NIFTY 50
NIFTY 50,11 Nov 2019,11879.2,11932.65,11853.95,11913.45,NIFTY 50
NIFTY 50,08 Nov 2019,11987.15,12034.15,11888.75,11908.15,NIFTY 50
NIFTY 50,07 Nov 2019,12021.1,12021.4,11946.85,12012.05,NIFTY 50
NIFTY 50,06 Nov 2019,11911.5,12002.9,11850.25,11966.05,NIFTY 50
NIFTY 50,05 Nov 2019,11974.6,11978.95,11861.9,11917.2,NIFTY 50
NIFTY 50,04 Nov 2019,11928.9,11989.15,11905.35,11941.3,NIFTY 50
NIFTY 50,01 Nov 2019,11886.6,11918.3,11843.35,11890.6,NIFTY 50
NIFTY 50,31 Oct 2019,11890.45,11945.0,11855.1,11877.45,NIFTY 50
NIFTY 50,30 Oct 2019,11883.9,11883.95,11784.45,11844.1,NIFTY 50
NIFTY 50,29 Oct 2019,11643.95,11809.4,11627.35,11786.85,NIFTY 50
NIFTY 50,27 Oct 2019,11662.25,11672.4,11604.6,11627.15,NIFTY 50
NIFTY 50,25 Oct 2019,11646.15,11646.9,11490.75,11583.9,NIFTY 50
NIFTY 50,24 Oct 2019,11661.65,11679.6,11534.65,11582.6,NIFTY 50
NIFTY 50,23 Oct 2019,11596.2,11651.6,11554.4,11604.1,NIFTY 50
NIFTY 50,22 Oct 2019,11657.15,11714.35,11573.65,11588.35,NIFTY 50
NIFTY 50,18 Oct 2019,11580.3,11684.7,11553.15,11661.85,NIFTY 50
NIFTY 50,17 Oct 2019,11466.3,11599.1,11439.65,11586.35,NIFTY 50
NIFTY 50,16 Oct 2019,11464.95,11481.05,11411.1,11464.0,NIFTY 50
NIFTY 50,15 Oct 2019,11360.85,11462.35,11342.1,11428.3,NIFTY 50
NIFTY 50,14 Oct 2019,11335.9,11420.45,11290.05,11341.15,NIFTY 50
NIFTY 50,11 Oct 2019,11257.7,11362.9,11189.4,11305.05,NIFTY 50
NIFTY 50,10 Oct 2019,11280.5,11293.35,11208.55,11234.55,NIFTY 50
NIFTY 50,09 Oct 2019,11152.95,11321.6,11090.15,11313.3,NIFTY 50
NIFTY 50,07 Oct 2019,11196.2,11233.85,11112.65,11126.4,NIFTY 50
NIFTY 50,04 Oct 2019,11388.45,11400.3,11158.35,11174.75,NIFTY 50
NIFTY 50,03 Oct 2019,11322.25,11370.4,11257.35,11314.0,NIFTY 50
NIFTY 50,01 Oct 2019,11515.4,11554.2,11247.9,11359.9,NIFTY 50
NIFTY 50,30 Sep 2019,11491.15,11508.25,11390.8,11474.45,NIFTY 50
NIFTY 50,27 Sep 2019,11556.35,11593.6,11499.75,11512.4,NIFTY 50
NIFTY 50,26 Sep 2019,11469.85,11610.85,11466.35,11571.2,NIFTY 50
NIFTY 50,25 Sep 2019,11564.85,11564.95,11416.1,11440.2,NIFTY 50
NIFTY 50,24 Sep 2019,11590.7,11655.05,11539.2,11588.2,NIFTY 50
NIFTY 50,23 Sep 2019,11542.7,11694.85,11471.35,11600.2,NIFTY 50
NIFTY 50,20 Sep 2019,10746.8,11381.9,10691.0,11274.2,NIFTY 50
NIFTY 50,19 Sep 2019,10845.2,10845.2,10670.25,10704.8,NIFTY 50
NIFTY 50,18 Sep 2019,10872.8,10885.15,10804.85,10840.65,NIFTY 50
NIFTY 50,17 Sep 2019,11000.1,11000.1,10796.5,10817.6,NIFTY 50
NIFTY 50,16 Sep 2019,10994.85,11052.7,10968.2,11003.5,NIFTY 50
NIFTY 50,13 Sep 2019,10986.8,11084.45,10945.75,11075.9,NIFTY 50
NIFTY 50,12 Sep 2019,11058.3,11081.75,10964.95,10982.8,NIFTY 50
NIFTY 50,11 Sep 2019,11028.5,11054.8,11011.65,11035.7,NIFTY 50
NIFTY 50,09 Sep 2019,10936.7,11028.85,10889.8,11003.05,NIFTY 50
NIFTY 50,06 Sep 2019,10883.8,10957.05,10867.45,10946.2,NIFTY 50
NIFTY 50,05 Sep 2019,10860.95,10920.1,10816.0,10847.9,NIFTY 50
NIFTY 50,04 Sep 2019,10790.4,10858.75,10746.35,10844.65,NIFTY 50
NIFTY 50,03 Sep 2019,10960.95,10967.5,10772.7,10797.9,NIFTY 50
NIFTY 50,30 Aug 2019,10987.8,11042.6,10874.8,11023.25,NIFTY 50
NIFTY 50,29 Aug 2019,10996.05,11021.1,10922.4,10948.3,NIFTY 50
NIFTY 50,28 Aug 2019,11101.3,11129.65,10987.65,11046.1,NIFTY 50
NIFTY 50,27 Aug 2019,11106.55,11141.75,11049.5,11105.35,NIFTY 50
NIFTY 50,26 Aug 2019,11000.3,11070.3,10756.55,11057.85,NIFTY 50
NIFTY 50,23 Aug 2019,10699.6,10862.55,10637.15,10829.35,NIFTY 50
NIFTY 50,22 Aug 2019,10905.3,10908.25,10718.3,10741.35,NIFTY 50
NIFTY 50,21 Aug 2019,11018.15,11034.2,10906.65,10918.7,NIFTY 50
NIFTY 50,20 Aug 2019,11063.9,11076.3,10985.3,11017.0,NIFTY 50
NIFTY 50,19 Aug 2019,11094.8,11146.9,11037.85,11053.9,NIFTY 50
NIFTY 50,16 Aug 2019,11043.65,11068.65,10924.3,11047.8,NIFTY 50
NIFTY 50,14 Aug 2019,11003.25,11078.15,10935.6,11029.4,NIFTY 50
NIFTY 50,13 Aug 2019,11139.4,11145.9,10901.6,10925.85,NIFTY 50
NIFTY 50,09 Aug 2019,11087.9,11181.45,11062.8,11109.65,NIFTY 50
NIFTY 50,08 Aug 2019,10899.2,11058.05,10842.95,11032.45,NIFTY 50
NIFTY 50,07 Aug 2019,10958.1,10975.65,10835.9,10855.5,NIFTY 50
NIFTY 50,06 Aug 2019,10815.4,11018.55,10813.8,10948.25,NIFTY 50
NIFTY 50,05 Aug 2019,10895.8,10895.8,10782.6,10862.6,NIFTY 50
