Index Name,Date,Open,High,Low,Close,index_name
NIFTY 50,31 Dec 2009,5171.2,5221.85,5168.75,5201.05,NIFTY 50
NIFTY 50,30 Dec 2009,5188.75,5197.05,5160.1,5169.45,NIFTY 50
NIFTY 50,29 Dec 2009,5180.75,5214.6,5175.85,5187.95,NIFTY 50
NIFTY 50,24 Dec 2009,5144.8,5197.9,5129.05,5178.4,NIFTY 50
NIFTY 50,23 Dec 2009,4990.05,5150.6,4990.05,5144.6,NIFTY 50
NIFTY 50,22 Dec 2009,4953.35,4997.3,4953.35,4985.85,NIFTY 50
NIFTY 50,21 Dec 2009,4983.65,4997.85,4943.95,4952.6,NIFTY 50
NIFTY 50,18 Dec 2009,5042.0,5043.4,4979.05,4987.7,NIFTY 50
NIFTY 50,17 Dec 2009,5046.65,5064.2,5013.15,5041.75,NIFTY 50
NIFTY 50,16 Dec 2009,5032.95,5067.25,5001.8,5042.05,NIFTY 50
NIFTY 50,15 Dec 2009,5105.75,5129.45,5018.25,5033.05,NIFTY 50
NIFTY 50,14 Dec 2009,5117.45,5156.7,5090.15,5105.7,NIFTY 50
NIFTY 50,11 Dec 2009,5136.05,5182.55,5088.4,5117.3,NIFTY 50
NIFTY 50,10 Dec 2009,5112.4,5146.45,5084.65,5134.65,NIFTY 50
NIFTY 50,09 Dec 2009,5147.65,5147.65,5090.6,5112.0,NIFTY 50
NIFTY 50,08 Dec 2009,5068.55,5152.55,5058.9,5147.95,NIFTY 50
NIFTY 50,07 Dec 2009,5108.85,5131.3,5051.55,5066.7,NIFTY 50
NIFTY 50,04 Dec 2009,5131.7,5161.8,5081.85,5108.9,NIFTY 50
NIFTY 50,03 Dec 2009,5124.55,5181.0,5106.6,5131.7,NIFTY 50
NIFTY 50,02 Dec 2009,5122.75,5161.75,5111.75,5123.25,NIFTY 50
NIFTY 50,01 Dec 2009,5039.7,5130.35,5038.85,5122.0,NIFTY 50
NIFTY 50,30 Nov 2009,4942.25,5066.35,4942.25,5032.7,NIFTY 50
NIFTY 50,27 Nov 2009,5005.05,5005.05,4806.7,4941.75,NIFTY 50
NIFTY 50,26 Nov 2009,5116.45,5116.45,4986.05,5005.55,NIFTY 50
NIFTY 50,25 Nov 2009,5091.55,5138.0,5078.35,5108.15,NIFTY 50
NIFTY 50,24 Nov 2009,5105.0,5112.85,5053.5,5090.55,NIFTY 50
NIFTY 50,23 Nov 2009,5052.95,5113.1,5052.1,5103.55,NIFTY 50
